,entity,label,start,end
216,神经营养因子,Drug,8344,8350
217,肌醇,Drug,8352,8354
218,神经节苷酯,Drug,8355,8360
219,亚麻酸,Drug,8361,8364
220,硫辛酸,Drug,8449,8452
221,依帕司他,Drug,8473,8477
222,DPN,Disease,8499,8502
223,DPN,Disease,8550,8553
224,前列地尔,Drug,8568,8572
225,贝前列素钠,Drug,8573,8578
226,西洛他唑,Drug,8579,8583
227,己酮可可碱,Drug,8584,8589
228,胰激肽原酶,Drug,8591,8596
229,CCB,Drug,8597,8600
230,活血化瘀类中药,Drug,8601,8608
231,糖尿病,Disease,9458,9461
232,糖尿病微血管并发症,Disease,9519,9528
233,视网膜,Anatomy,281,284
234,肾脏,Anatomy,285,287
235,外周神经,Anatomy,288,292
236,DR,Disease,481,483
237,>10年,Duration,570,575
238,DKD,Disease,647,650
239,DKD,Disease,698,701
240,3年,Duration,758,760
241,10年,Duration,762,765
242,15年,Duration,766,769
243,20年,Duration,770,773
244,25年,Duration,774,777
245,8.1年,Duration,847,851
246,糖尿病周围神经病变,Disease,887,896
247,DPN,Disease,929,932
248,糖尿病,Disease,948,951
249,踝反射,Test,1903,1906
250,刺痛觉,Test,1908,1911
251,震动觉,Test,1912,1915
252,压力觉,Test,1916,1920
253,温度觉,Test,1921,1924
254,糖尿病,Disease,3053,3056
255,血糖,Test,3074,3076
256,血压,Test,3077,3079
257,血脂,Test,3080,3082
258,糖尿病,Disease,3252,3255
259,糖尿病微血管病变,Disease,3324,3332
260,糖尿病微血管并发症,Disease,3394,3404
261,严重,Level,3494,3496
262,血糖,Test,3613,3615
263,血糖,Test,3869,3871
264,血压,Test,3872,3874
265,血脂,Test,3875,3877
266,血糖,Test,3968,3970
267,血糖,Test,3933,3935
268,HBA1C,Test,4021,4026
269,低血糖,Disease,4202,4206
270,血压,Test,4352,4354
271,血压,Test,5990,5992
272,血压,Test,6008,6010
273,血压,Test,6048,6050
274,ACEI/ARB,Drug,6110,6118
275,CCB,Drug,6135,6138
276,UACR,Test,6167,6171
277,糖尿病,Disease,6201,6204
278,eGFR,Test,6314,6318
279,血脂,Test,6330,6332
280,LDL-C,Test,6460,6465
281,糖尿病,Disease,7428,7431
282,糖尿病,Disease,7308,7311
283,视网膜,Anatomy,7559,7562
284,NPDR,Disease,7696,7700
285,PDR,Disease,7751,7754
286,肾脏,Anatomy,7856,7858
287,蛋白尿,Test,7953,7956
288,红细胞,Anatomy,8068,8071
289,血糖,Test,8275,8277
290,糖尿病视网膜病变,Disease,1387,1395
291,糖尿病视网膜病变,Disease,2061,2069
292,糖尿病视网膜病变,Disease,2873,2881
293,糖尿病视网膜病变,Disease,5009,5017
294,糖尿病视网膜病变,Disease,5027,5035
295,糖尿病视网膜病变,Disease,5043,5051
296,糖尿病视网膜病变,Disease,7237,7245
297,糖尿病视网膜病变,Disease,8740,8749
298,糖尿病视网膜病变,Disease,9292,9301
299,糖尿病视网膜病变,Disease,9338,9346
300,糖尿病视网膜病变,Disease,9354,9363
301,糖尿病视网膜病变,Disease,10598,10606
302,糖尿病视网膜病变,Disease,10682,10690
303,糖尿病视网膜病变,Disease,10813,10821
304,糖尿病视网膜病变,Disease,11285,11293
305,糖尿病神经病变,Disease,9093,9100
306,糖尿病神经病变,Disease,11501,11508
307,2型糖尿病,Disease,2488,2493
308,2型糖尿病,Disease,4403,4408
309,HBA1C,Test,10267,10272
310,HBA1C,Test,10548,10553
311,T2DM,Disease,4398,4402
312,T2DM,Disease,4538,4542
313,空腹血糖,Test,10530,10534
314,肌酐比值,Test,2919,2923
315,肌酐比值,Test,10571,10575
316,ACR,Test,1718,1721
317,ACR,Test,2615,2618
318,ACR,Test,2909,2912
319,ACR,Test,10381,10384
320,ACR,Test,10561,10564
321,血肌酐,Test,2621,2624
322,血肌酐,Test,5788,5791
323,血肌酐,Test,8921,8925
324,血肌酐,Test,10395,10398
325,肾功能,Test,5499,5502
326,糖尿病周围神经病变,Disease,2898,2908
327,糖尿病周围神经病变,Disease,6680,6689
328,糖尿病周围神经病变,Disease,7263,7272
329,糖尿病周围神经病变,Disease,9318,9328
330,糖尿病周围神经病变,Disease,11318,11327
331,糖尿病周围神经病变,Disease,11635,11645
332,DPN,Disease,2627,2630
333,DPN,Disease,2894,2897
334,DPN,Disease,6658,6661
335,DPN,Disease,6676,6679
336,DPN,Disease,6746,6749
337,DPN,Disease,6842,6845
338,DPN,Disease,7162,7165
339,DPN,Disease,7184,7187
340,DPN,Disease,7259,7262
341,DPN,Disease,9035,9038
342,DPN,Disease,9057,9060
343,DPN,Disease,9083,9086
344,DPN,Disease,9140,9143
345,DPN,Disease,9169,9172
346,DPN,Disease,9314,9317
347,DPN,Disease,11328,11331
348,DPN,Disease,11336,11339
349,DPN,Disease,11578,11581
350,DPN,Disease,11609,11612
351,DPN,Disease,11631,11634
352,DPN,Disease,11701,11704
353,BMI,Test,10234,10237
354,BMI,Test,10516,10519
355,身高,Test,10228,10230
356,体重,Test,10231,10233
357,血管紧张素转化酶抑制剂,Drug,9369,9380
358,2型糖尿病,Disease,11014,11020
359,T1DM,Disease,4409,4413
360,T1DM,Disease,4550,4554
361,ACEI,Drug,8883,8887
362,ACEI,Drug,8900,8904
363,ACEI,Drug,9364,9368
364,依帕司他,Drug,9159,9163
365,eGFR,Test,5444,5448
366,eGFR,Test,5513,5517
367,eGFR,Test,5528,5532
368,eGFR,Test,5562,5566
369,eGFR,Test,5572,5576
370,eGFR,Test,5591,5595
371,eGFR,Test,5600,5604
372,eGFR,Test,5617,5621
373,eGFR,Test,5627,5631
374,eGFR,Test,5645,5649
375,eGFR,Test,5655,5659
376,eGFR,Test,5671,5675
377,eGFR,Test,5680,5684
378,eGFR,Test,5700,5704
379,eGFR,Test,8926,8930
380,eGFR,Test,8938,8942
381,eGFR,Test,9398,9402
382,eGFR,Test,11043,11047
383,eGFR,Test,11071,11075
384,eGFR,Test,11106,11110
385,eGFR,Test,11134,11138
386,eGFR,Test,11159,11163
387,eGFR,Test,11185,11189
388,eGFR,Test,11209,11213
389,eGFR,Test,11258,11262
390,CKD,Disease,5434,5437
391,CKD,Disease,5495,5498
392,CKD,Disease,5520,5523
393,CKD,Disease,5800,5803
394,CKD,Disease,5812,5815
395,CKD,Disease,5830,5833
396,CKD,Disease,11050,11053
397,CKD,Disease,11058,11061
398,CKD,Disease,11246,11249
399,DKD,Disease,2589,2592
400,DKD,Disease,2661,2664
401,DKD,Disease,2882,2885
402,DKD,Disease,5397,5400
403,DKD,Disease,5415,5418
404,DKD,Disease,5721,5724
405,DKD,Disease,5764,5767
406,DKD,Disease,7122,7125
407,DKD,Disease,7136,7139
408,DKD,Disease,7154,7157
409,DKD,Disease,7246,7249
410,DKD,Disease,8828,8831
411,DKD,Disease,8842,8845
412,DKD,Disease,8860,8863
413,DKD,Disease,9027,9030
414,DKD,Disease,9302,9305
415,DKD,Disease,10866,10869
416,DKD,Disease,11684,11687
417,ARB,Drug,8889,8892
418,ARB,Drug,8905,8908
419,ARB,Drug,9381,9384
420,FBG,Test,10247,10250
421,FBG,Test,10526,10529
422,血糖,Test,222,224
423,血糖,Test,4045,4047
424,血糖,Test,4113,4115
425,血糖,Test,4695,4697
426,血糖,Test,4884,4886
427,血糖,Test,5848,5850
428,血糖,Test,6959,6961
429,血糖,Test,7074,7076
430,血糖,Test,7129,7131
431,血糖,Test,7169,7171
432,血糖,Test,8671,8673
433,血糖,Test,8835,8837
434,血糖,Test,9042,9044
435,血糖,Test,10251,10253
436,血糖,Test,10261,10263
437,血糖,Test,10545,10547
438,尿微量白蛋白,Test,1690,1696
439,尿微量白蛋白,Test,5779,5785
440,肾小球滤过率,Test,5451,5457
441,肾小球滤过率,Test,9405,9411
442,肾小球滤过率,Test,11265,11271
443,视网膜病变,Disease,10299,10304
444,视网膜病变,Disease,10666,10671
445,神经细胞,Anatomy,8533,8537
446,前列地尔,Drug,8987,8991
447,前列地尔,Drug,9120,9124
448,眼底检查,Test,2549,2553
449,眼底检查,Test,10656,10660
450,眼底检查,Test,11673,11677
451,肌电图,Test,6889,6892
452,肌酐,Test,6182,6184
453,肌酐,Test,6198,6200
454,糖尿病,Disease,135,138
455,糖尿病,Disease,208,211
456,糖尿病慢性并发症,Disease,270,279
457,糖尿病,Disease,304,307
458,糖尿病,Disease,339,342
459,糖尿病微血管并发症,Disease,2032,2041
460,糖尿病,Disease,4279,4282
461,糖尿病,Disease,4322,4325
462,血管平滑肌,Anatomy,8040,8045
463,血管内皮,Anatomy,8436,8440
464,醛糖还原酶抑制剂,Drug,8461,8469
465,糖尿病微血管并发症,Disease,8611,8620
466,糖尿病,Disease,11354,11357
467,周围神经功能障碍,Disease,11361,11370
468,糖尿病远端对称性多发性神经病变,Disease,11392,11408
469,DSPN,Disease,11409,11413
470,DSPN,Disease,11415,11419
471,糖尿病远端对称性多发性神经病变,Disease,11428,11443
472,糖尿病,Disease,11465,11468
473,糖尿病,Disease,11475,11478
474,疼痛,Symptom,11522,11524
475,麻木,Symptom,11525,11527
476,感觉异常,Symptom,11528,11532
477,踝反射,Test,11541,11544
478,针刺痛觉,Test,11546,11550
479,震动觉,Test,11551,11554
480,压力觉,Test,11555,11558
481,温度觉,Test,11559,11562
482,微血管并发症,Disease,941,947
483,微血管并发症,Disease,984,990
