,entity,label,start,end
58,甘精胰岛素,Drug,2321,2327
59,皮下注射,Method,2341,2345
60,地特胰岛素,Drug,2394,2399
61,皮下注射,Method,2432,2436
62,长效人胰岛素类似物,Drug,2489,2498
63,中效胰岛素,Drug,2500,2505
64,高血糖,Symptom,2799,2802
65,微血管、大血管病变,Disease,2803,2812
66,糖尿病,Disease,2844,2848
67,糖尿病,Disease,2917,2920
68,T2DM,Disease,2949,2953
69,胰岛β细胞,Anatomy,2955,2960
70,胰岛素,Disease,2967,2971
71,T2DM,Disease,2981,2985
72,高血糖,Symptom,2985,2988
73,基础胰岛素,Drug,3033,3038
74,注射,Method,3038,3040
75,口服降糖药,Drug,3061,3066
76,基础胰岛素,Drug,3067,3072
77,基础胰岛素,Drug,3093,3099
78,餐时胰岛素,Drug,3108,3113
79,血糖,Test,3121,3123
80,T2DM,Disease,3199,3203
81,HBA1C,Test,3217,3222
82,c<7%,Test_Value,3225,3229
83,FPG,Test,3231,3234
84,4.4~7.0mmol/L,Test_Value,3235,3249
85,HBA1C,Test,3297,3302
86,FPG,Test,3312,3315
87,c≤6.5%,Test_Value,3305,3311
88,<6.1mmol/L,Test_Value,3315,3326
89,低血糖,Symptom,3333,3336
90,严重,Level,3331,3333
91,HBA1C,Test,3369,3374
92,c<8.0%,Test_Value,3377,3384
93,<8.0mmol/L,Test_Value,3388,3400
94,高血糖,Disease,4203,4206
95,>11.1mmol/L,Test_Value,4210,4222
96,c>9%,Test_Value,4233,4237
97,高血糖症状,Symptom,4241,4246
98,T2DM,Disease,4251,4255
99,超重,Disease,4270,4272
100,肥胖,Disease,4273,4275
101,口服降糖药,Drug,4264,4269
102,3个月以上,Duration,4295,4301
103,预混胰岛素,Drug,4316,4321
104,低于50U/d,Amount,4324,4333
105,频繁发作,Level,4345,4349
106,低血糖,Symptom,4349,4352
107,每日2次,Frequency,4356,4362
108,预混胰岛素,Drug,4363,4368
109,血糖,Test,4405,4407
110,糖尿病,Disease,4419,4423
111,高血糖症状,Symptom,4410,4415
112,口服降糖药,Drug,4426,4431
113,血糖,Test,4438,4440
114,基础胰岛素,Drug,4461,4466
115,口服降糖药,Drug,4455,4460
116,血糖,Test,4480,4482
117,胰岛β细胞,Anatomy,4494,4499
118,降糖药,Drug,4514,4517
119,口服,Method,4512,4514
120,降糖药,Drug,4538,4541
121,口服,Method,4536,4538
122,基础胰岛素,Drug,4567,4572
123,血糖,Test,4553,4555
124,血糖,Test,4579,4581
125,二甲双胍,Drug,4619,4623
126,磺脲类药物,Drug,4626,4631
127,T2DM,Disease,4639,4643
128,基础胰岛素,Drug,4648,4653
129,血糖,Test,4663,4665
130,低血糖,Symptom,4673,4676
131,严重,Level,4671,4673
132,预混胰岛素,Drug,4696,4701
133,胰岛β细胞,Anatomy,4731,4736
134,基础胰岛素,Drug,4746,4751
135,降糖药,Drug,4755,4758
136,口服,Method,4753,4755
137,预混胰岛素,Drug,4790,4795
138,<50U/d,Amount,4797,4804
139,预混胰岛素,Drug,4812,4817
140,基础胰岛素,Drug,4820,4825
141,血糖,Test,4843,4845
142,低血糖,Symptom,4861,4864
143,预混胰岛素,Drug,4856,4861
144,基础胰岛素,Drug,4876,4881
145,口服降糖药,Drug,4886,4891
146,口服降糖药,Drug,4902,4907
147,基础胰岛素,Drug,4922,4927
148,血糖,Test,4946,4948
149,基础胰岛素,Drug,5597,5602
150,血糖,Test,5607,5609
151,明显增高,Test_Value,5609,5613
152,高血糖症状,Symptom,5618,5623
153,糖尿病,Disease,5627,5630
154,口服降糖药,Drug,5633,5639
155,血糖,Test,5641,5643
156,基础胰岛素,Drug,5652,5657
157,0.1~0.3U/(kg·d),Amount,5676,5692
158,体重,Test,5663,5665
159,肥胖,Disease,5701,5703
160,c>8.0%,Test_Value,5715,5721
161,0.2~0.3U/(kg·d),Amount,5728,5744
162,预混胰岛素,Drug,5755,5761
163,基础胰岛素,Drug,5766,5771
164,血糖,Test,5776,5778
165,预混胰岛素,Drug,5785,5790
166,基础胰岛素,Drug,5804,5810
167,c≤8.0%,Test_Value,5825,5831
168,甘精胰岛素,Drug,5833,5838
169,c>8%,Test_Value,5865,5869
170,甘精胰岛素,Drug,5871,5877
171,预混胰岛素,Drug,5845,5850
172,预混胰岛素,Drug,5885,5890
173,胰岛素,Drug,5943,5946
174,基础胰岛素,Drug,5960,5965
175,低血糖,Symptom,5980,5983
176,胰岛素,Drug,5991,5994
177,长效胰岛素,Drug,6027,6032
178,0.5U/(kg·d),Amount,6041,6053
179,血糖,Test,6066,6068
180,血糖,Test,6017,6019
181,血糖,Test,6087,6089
182,血糖,Test,6095,6097
183,2~6U,Amount,6127,6132
184,基础胰岛素,Drug,6133,6138
185,血糖,Test,6159,6161
186,低血糖,Symptom,6166,6169
187,胰岛素,Drug,6196,6199
188,2~3U,Amount,6213,6218
189,基础胰岛素,Drug,6454,6459
190,口服降糖药,Drug,6482,6487
191,餐时胰岛素,Drug,6461,6466
192,基础胰岛素,Drug,6489,6495
193,0.6U/(kg·d),Amount,6537,6549
194,基础胰岛素,Drug,6528,6533
195,血糖,Test,6552,6554
196,预混胰岛素,Drug,6564,6569
197,低血糖,Symptom,6585,6588
198,反复发作,Level,6581,6585
199,血糖,Test,6572,6574
200,高血糖,Symptom,6597,6601
201,口服降糖药,Drug,6613,6618
202,糖尿病,Disease,6602,6605
203,基础胰岛素,Drug,6620,6625
204,餐时胰岛素,Drug,6666,6671
205,1~3次,Frequency,6660,6666
206,血糖,Test,6679,6681
207,基础胰岛素,Drug,6702,6707
208,高剂量,Amount,6699,6702
209,血糖,Drug,6711,6713
210,餐时胰岛素,Drug,6725,6730
211,预混胰岛素,Drug,6735,6741
212,短/速效胰岛素,Drug,6744,6751
213,中效胰岛素,Drug,6752,6757
214,预混胰岛素,Drug,6799,6804
215,血糖,Test,6817,6819
216,低血糖,Symptom,6822,6825
217,频发,Level,6820,6822
218,餐时胰岛素,Drug,6840,6845
219,血糖,Test,6856,6858
220,显著增高,Test_Value,6860,6864
221,高血糖症状,Symptom,6867,6872
222,T2DM,Disease,6878,6882
223,糖尿病,Disease,6887,6890
224,高血糖,Symptom,6904,6907
225,胰岛素,Drug,6926,6929
226,短期,Duration,6924,6926
227,基础-餐时模式,Method,6915,6922
228,基础/餐时胰岛素,Drug,6956,6964
229,口服降糖药,Drug,6971,6977
230,基础胰岛素,Drug,6979,6984
231,基础胰岛素,Drug,6990,6995
232,餐时胰岛素,Drug,7011,7016
233,4U,Amount,7017,7020
234,预混胰岛素,Drug,7032,7037
235,预混胰岛素,Drug,7046,7052
236,基础胰岛素,Drug,7065,7070
237,餐时胰岛素,Drug,7077,7082
238,高血糖,Symptom,7107,7110
239,0.3~0.5U/(kg·d),Amount,7118,7134
240,胰岛素,Drug,7139,7142
241,基础胰岛素,Drug,7159,7164
242,餐时胰岛素,Drug,7170,7175
243,胰岛素,Drug,7194,7197
244,餐时胰岛素,Drug,7211,7217
245,4~6U,Amount,7232,7237
246,餐时胰岛素,Drug,7238,7244
247,血糖,Test,7252,7254
248,1~2U,Amount,7280,7285
249,3~6个月,Duration,7313,7320
250,2~3次,Frequency,7344,7349
251,餐时胰岛素,Drug,7349,7355
252,胰岛素,Drug,7369,7372
253,基础-三餐前,Method,7363,7369
254,血糖,Test,7381,7383
255,基础胰岛素,Drug,7394,7399
256,高血糖,Symptom,7417,7420
257,胰岛素,Drug,7456,7459
258,胰岛素,Drug,7480,7483
259,基础胰岛素,Drug,7499,7504
260,1~4U,Amount,7507,7512
261,血糖,Test,7528,7530
262,餐时胰岛素,Drug,7535,7540
263,1~2U,Amount,7543,7548
264,10%,Amount,7550,7553
265,10%~20%,Amount,7514,7521
266,10%~15%,Amount,7288,7295
267,<3.9mmol/L,Test_Value,7568,7579
268,血糖,Test,7565,7567
269,低血糖症状,Symptom,7581,7586
270,基础胰岛素,Drug,7592,7597
271,餐时胰岛素,Drug,7604,7609
272,10%~20%,Amount,7612,7620
273,低血糖,Symptom,7630,7633
274,餐时胰岛素,Drug,7642,7647
275,10%~20%,Amount,7650,7657
276,低血糖,Symptom,7670,7673
277,严重,Level,7668,7670
278,血糖,Test,7676,7678
279,<2.2mmol/L,Test_Value,7678,7689
280,20%~40%,Amount,7694,7701
281,胰岛素,Drug,7701,7704
282,基础胰岛素,Drug,7717,7722
283,糖尿病,Disease,7736,7739
284,糖尿病,Disease,7744,7747
285,低血糖,Symptom,7766,7769
286,糖尿病,Disease,7806,7809
287,7.5%~8.0%,Test_Value,7836,7845
288,糖尿病,Disease,7850,7853
289,血糖,Test,7868,7870
290,肝、肾功能,Test,7924,7929
291,低血糖,Symptom,7945,7948
292,口服降糖药,Drug,7966,7972
293,胰岛素,Drug,7976,7979
294,基础胰岛素,Drug,7991,7996
295,低血糖,Symptom,8000,8003
296,长效胰岛素,Drug,8008,8013
297,高血糖症状,Symptom,8032,8037
298,严重,Level,8030,8032
299,GDM,Disease,8071,8074
300,胰岛素,Drug,8052,8055
301,糖尿病合并妊娠,Disease,8077,8084
302,PGDM,Disease,8085,8089
303,妊娠期间高血糖,Symptom,8094,8101
304,糖尿病,Disease,8127,8130
305,血糖,Test,8132,8134
306,GDM,Disease,8146,8149
307,血糖,Test,8150,8152
308,餐前≤5.3mmol/L,Test_Value,8156,8171
309,1hPG,Test,8172,8177
310,2hPG,Test,8180,8185
311,≤7.8,Test_Value,8189,8194
312,6.7mmol/L,Test_Value,8197,8207
313,c<5.5%,Test_Value,8216,8222
314,PGDM,Disease,8223,8227
315,≤5.6mmol/L,Test_Value,8248,8259
316,5.6~7.1mmol/L,Test_Value,8268,8282
317,餐后峰值血糖,Test,8260,8267
318,c<6.0%,Test_Value,8291,8297
319,GDM,Disease,8302,8305
320,PGDM,Disease,8307,8311
321,餐前、夜间血糖,Test,8230,8238
322,血糖,Test,8320,8322
323,胰岛素,Drug,8336,8339
324,胰岛素,Drug,8348,8351
325,NPH,Drug,8363,8366
326,胎盘屏障,Anatomy,8354,8359
327,长效人胰岛素类似物,Drug,8383,8393
328,长效人胰岛素类似物,Drug,8415,8424
329,高血糖,Symptom,8467,8470
330,<7.8mmol/L,Test_Value,8511,8522
331,2hPG,Test,8523,8528
332,<10.0mmol/L,Test_Value,8528,8540
333,口服降糖药,Drug,8597,8602
334,胰岛素,Drug,8582,8585
335,口服降糖药,Drug,8625,8630
336,口服降糖药,Drug,8649,8654
337,胰岛素,Drug,8658,8661
338,高血糖,Symptom,8680,8683
339,胰岛素,Drug,8695,8698
340,基础联合餐时,Method,8688,8695
341,胰岛素,Drug,8715,8718
342,静脉使用,Method,8710,8714
343,基础联合餐时,Method,8736,8743
344,短效或速效胰岛素,Drug,8750,8758
345,血糖,Test,8761,8763
346,胰岛素,Drug,8795,8798
347,短效/速效胰岛素,Drug,8808,8816
348,基础胰岛素,Drug,8822,8827
349,长效胰岛素,Drug,8828,8833
350,中效胰岛素,Drug,8857,8862
351,75%,Amount,8883,8886
352,50%~75%,Amount,8901,8908
353,预混胰岛素,Drug,8909,8914
354,基础胰岛素,Drug,8926,8931
355,预混胰岛素,Drug,8935,8940
356,50%~75%,Amount,8949,8956
357,胰岛素,Drug,8984,8987
358,皮下注射,Method,8987,8991
359,0.4~0.5U/(kg·d),Amount,9008,9024
360,年龄,Test,9025,9027
361,≥70岁,Test_Value,9027,9032
362,eGFR,Test,9034,9038
363,≤60ml/min,Test_Value,9038,9048
364,0.2~0.3U/(kg·d),Amount,9054,9070
365,胰岛素,Drug,9080,9083
366,糖尿病,Disease,9121,9124
367,肠内/肠外营养,Treatment,9110,9117
368,肠内/肠外营养,Treatment,9098,9105
369,血糖,Test,9127,9129
370,糖尿病,Disease,9157,9160
371,血糖,Test,9171,9173
372,>7.8mmol/L,Test_Value,9173,9183
373,胰岛素,Drug,9188,9191
374,胰岛素,Drug,9202,9205
375,血糖,Test,9213,9215
376,7.8~10.0mmol/L,Test_Value,9223,9238
377,6.1~7.8mmol/L,Test_Value,9250,9264
378,血糖,Test,9276,9279
379,持续肠内营养,Treatment,9288,9294
380,基础联合餐时,Method,9296,9302
381,基础胰岛素,Drug,9314,9319
382,短效/速效胰岛素,Drug,9332,9340
383,每日1~2次,Frequency,9306,9314
384,每4~6h一次,Frequency,9321,9331
385,0.15~0.25U/(kg·d),Amount,9349,9369
386,基础胰岛素,Drug,9342,9347
387,肠外营养,Treatment,9382,9386
388,糖尿病,Disease,9387,9390
389,7~10U/100g葡萄糖,Amount,9397,9412
390,胰岛素,Drug,9419,9423
391,胰岛素,Drug,9426,9429
392,皮下,Method,9424,9426
393,持续肠内/肠外营养,Treatment,9446,9456
394,血糖,Test,9476,9479
395,基础胰岛素,Drug,9495,9500
396,T2DM,Disease,9502,9506
397,T2DM,Disease,9542,9546
398,基础胰岛素,Drug,9518,9523
399,胰岛素,Drug,9571,9574
400,基础联合餐时,Method,9565,9571
401,基础胰岛素,Drug,9611,9616
402,血糖,Test,9621,9623
403,血糖,Test,9638,9640
404,血糖,Test,9653,9655
405,糖尿病,Disease,9661,9664
406,磺脲类药物,Drug,5131,5137
407,HBA1C,Test,3729,3734
408,HBA1C,Test,4067,4072
409,HBA1C,Test,4225,4230
410,HBA1C,Test,5707,5712
411,HBA1C,Test,5817,5822
412,HBA1C,Test,5857,5862
413,HBA1C,Test,6505,6510
414,HBA1C,Test,6638,6643
415,HBA1C,Test,7321,7326
416,HBA1C,Test,7824,7829
417,HBA1C,Test,8208,8213
418,HBA1C,Test,8283,8288
419,T2DM,Disease,3470,3474
420,二甲双胍,Drug,5022,5026
421,FPG,Test,3385,3388
422,FPG,Test,3635,3638
423,FPG,Test,3651,3654
424,FPG,Test,3685,3688
425,FPG,Test,3723,3726
426,FPG,Test,4116,4119
427,FPG,Test,4207,4210
428,FPG,Test,5973,5976
429,FPG,Test,6117,6120
430,FPG,Test,6141,6144
431,FPG,Test,6221,6224
432,FPG,Test,6259,6262
433,FPG,Test,6279,6282
434,FPG,Test,6377,6380
435,FPG,Test,6397,6400
436,FPG,Test,6499,6502
437,FPG,Test,6629,6632
438,FPG,Test,7493,7496
439,FPG,Test,8240,8243
440,FPG,Test,8508,8511
441,餐后血糖,Test,5143,5147
442,β细胞,Anatomy,5093,5096
443,β细胞,Anatomy,5248,5251
444,体重,Test,5070,5072
445,体重,Test,5573,5575
446,DPP-4抑制剂,Drug,5426,5434
447,GLP-1,Anatomy,5451,5456
448,基础胰岛素,Drug,1820,1825
449,基础胰岛素,Drug,1870,1875
450,基础胰岛素,Drug,2060,2066
451,基础胰岛素,Drug,2516,2521
452,基础胰岛素,Drug,2780,2785
453,基础胰岛素,Drug,3444,3449
454,基础胰岛素,Drug,3615,3620
455,基础胰岛素,Drug,3715,3720
456,基础胰岛素,Drug,3804,3809
457,基础胰岛素,Drug,3815,3820
458,基础胰岛素,Drug,3883,3888
459,基础胰岛素,Drug,3950,3955
460,基础胰岛素,Drug,4123,4128
461,基础胰岛素,Drug,4187,4192
462,基础胰岛素,Drug,4969,4974
463,基础胰岛素,Drug,5258,5263
464,基础胰岛素,Drug,6292,6297
465,基础胰岛素,Drug,6410,6415
466,预混胰岛素,Drug,3527,3532
467,预混胰岛素,Drug,3567,3572
468,预混胰岛素,Drug,3749,3754
469,预混胰岛素,Drug,3845,3851
470,甘精胰岛素,Drug,2653,2658
471,血糖,Test,601,603
472,血糖,Test,756,758
473,血糖,Test,1803,1806
474,血糖,Test,2932,2934
475,血糖,Test,3015,3017
476,血糖,Test,3047,3049
477,血糖,Test,3078,3080
478,血糖,Test,3130,3132
479,血糖,Test,3209,3211
480,血糖,Test,3273,3275
481,血糖,Test,3290,3292
482,血糖,Test,3357,3359
483,血糖,Test,3592,3594
484,血糖,Test,3757,3759
485,血糖,Test,3765,3767
486,血糖,Test,3783,3785
487,血糖,Test,3917,3919
488,血糖,Test,4000,4002
489,血糖,Test,4051,4053
490,血糖,Test,4153,4155
491,血糖,Test,4301,4303
492,血糖,Test,4338,4340
493,血糖,Test,4382,4384
494,血糖,Test,4632,4634
495,血糖,Test,4710,4712
496,血糖,Test,4773,4775
497,血糖,Test,5064,5066
498,血糖,Test,5173,5175
499,血糖,Test,5179,5181
500,血糖,Test,5315,5317
501,血糖,Test,5321,5323
502,血糖,Test,5373,5375
503,血糖,Test,5443,5445
504,血糖,Test,5473,5475
505,血糖,Test,5484,5486
506,血糖,Test,5495,5497
507,血糖,Test,5567,5569
508,血糖,Test,7304,7306
509,血糖,Test,7473,7475
510,血糖,Test,7811,7813
511,血糖,Test,7900,7902
512,血糖,Test,8502,8505
513,血糖,Test,8544,8546
514,血糖,Test,8587,8589
515,血糖,Test,9551,9553
516,长期升高,Test_Value,8546,8550
517,餐时胰岛素,Drug,7267,7272
518,PPG,Test,5148,5151
519,IR,Disease,5030,5032
520,血管并发症,Disease,2871,2876
521,肝糖原分解,Reason,1974,1979
522,糖异生作用,Reason,1981,1986
523,内源性基础胰岛素,Drug,2034,2043
524,高血糖,Disease,3455,3458
525,高血糖,Disease,3461,3464
526,3个月以上,Duration,3509,3515
527,<50U/d,Amount,3535,3542
528,低血糖,Disease,3555,3558
529,调整2~6U,Amount,3640,3648
530,每4~6h进行1次,Frequency,9462,9476
531,皮下胰岛素,Method,9424,9429
532,口服,Method,3797,3799
533,口服,Method,3012,3014
534,总剂量的40%~50%,Amount,3869,3881
535,晚间注射,Method,8864,8869
536,皮下胰岛素注射,Method,9424,9431
